COMMON NAME	SCIENTIFIC NAME	OBSERVATION COUNT	STATE	COUNTY	LOCALITY	LATITUDE	LONGITUDE	OBSERVATION DATE	OBSERVER ID
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield"	42.5110927	-71.0807383	11/21/2017	obsr660813
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield"	42.5110927	-71.0807383	12/3/2017	obsr293820
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield"	42.5110927	-71.0807383	12/3/2017	obsr283884
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	Lake Quannapowitt	42.5156385	-71.0798264	12/6/2017	obsr643030
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield"	42.5110927	-71.0807383	12/4/2017	obsr420966
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield"	42.5110927	-71.0807383	12/3/2017	obsr314690
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield"	42.5110927	-71.0807383	12/1/2017	obsr97018
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	Lake Quannapowitt	42.5156385	-71.0798264	11/25/2017	obsr101012
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	Lake Quannapowitt	42.5156385	-71.0798264	11/24/2017	obsr182792
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield"	42.5110927	-71.0807383	11/24/2017	obsr752865
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield"	42.5110927	-71.0807383	12/3/2017	obsr317195
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	Lakeside Cemetary	42.5118861	-71.0822671	11/24/2017	obsr51083
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield US-MA (42.5118,-71.0820)"	42.511836	-71.082047	11/21/2017	obsr452790
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield US-MA (42.5114,-71.0818)"	42.511444	-71.081778	11/21/2017	obsr131549
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	Lake Quannapowitt	42.5156385	-71.0798264	11/21/2017	obsr643030
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	lakeside cemetery	42.5121225	-71.081264	11/21/2017	obsr453690
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield"	42.5110927	-71.0807383	11/29/2017	obsr427563
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield"	42.5110927	-71.0807383	12/2/2017	obsr182063
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield"	42.5110927	-71.0807383	11/24/2017	obsr132343
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield"	42.5110927	-71.0807383	12/3/2017	obsr317316
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield, Massachusetts, US"	42.5117768	-71.0818551	11/24/2017	obsr533075
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	Lakeside Cemetery	42.511695	-71.0824538	11/23/2017	obsr319321
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	Lake Quannapowitt	42.5156385	-71.0798264	11/23/2017	obsr28446
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield, MA"	42.5118314	-71.0800259	11/24/2017	obsr247200
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield"	42.5110927	-71.0807383	12/2/2017	obsr313985
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield"	42.5110927	-71.0807383	11/23/2017	obsr434805
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	Lakeside Cemetery	42.5118375	-71.0799605	11/24/2017	obsr356118
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield"	42.5110927	-71.0807383	11/30/2017	obsr165859
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield"	42.5110927	-71.0807383	12/4/2017	obsr446722
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield"	42.5110927	-71.0807383	12/4/2017	obsr184154
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield"	42.5110927	-71.0807383	12/4/2017	obsr224635
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield US-MA (42.5111,-71.0815)"	42.511106	-71.081459	11/22/2017	obsr313872
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	Lake Quannapowitt	42.5156385	-71.0798264	11/24/2017	obsr176902
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	Lake Quannapowitt	42.5156385	-71.0798264	11/23/2017	obsr131080
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	Lakeside cemetery	42.507192	-71.0829163	12/4/2017	obsr647210
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	Lakeside Cemetery	42.5097017	-71.0803843	11/25/2017	obsr345067
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield"	42.511383	-71.081674	11/24/2017	obsr272549
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield"	42.5110927	-71.0807383	11/29/2017	obsr308108
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield"	42.511383	-71.081674	12/3/2017	obsr357057
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield"	42.5110927	-71.0807383	12/2/2017	obsr650102
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield"	42.5110927	-71.0807383	11/24/2017	obsr131414
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield, Massachusetts, US"	42.5117768	-71.0818551	11/24/2017	obsr430821
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	Lake Quannapowitt	42.5156385	-71.0798264	11/22/2017	obsr199574
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield, MA"	42.5109567	-71.0790968	11/25/2017	obsr238574
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield"	42.5110927	-71.0807383	12/1/2017	obsr146373
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield"	42.5110927	-71.0807383	11/24/2017	obsr991559
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield US-MA (42.5116,-71.0821)"	42.511615	-71.082061	11/21/2017	obsr326286
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	Lake Quannapowitt	42.5156385	-71.0798264	11/24/2017	obsr133113
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	Lake Quannapowitt	42.5156385	-71.0798264	11/24/2017	obsr109866
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield"	42.5110927	-71.0807383	12/2/2017	obsr343754
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield"	42.5110927	-71.0807383	12/3/2017	obsr433958
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield"	42.5110927	-71.0807383	11/22/2017	obsr803756
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield"	42.5110927	-71.0807383	11/24/2017	obsr2498
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield"	42.5110927	-71.0807383	11/21/2017	obsr169965
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield"	42.5110927	-71.0807383	11/28/2017	obsr34603
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield"	42.5110927	-71.0807383	12/2/2017	obsr748432
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield"	42.5110927	-71.0807383	12/5/2017	obsr411224
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	"Lakeside Cemetery, Wakefield"	42.5110927	-71.0807383	12/1/2017	obsr197741
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Barnstable	Monomoy NWR	41.5913346	-69.9880211	10/11/2017	obsr959738
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	Lake Quannapowitt	42.5156385	-71.0798264	11/24/2017	obsr60249
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	Lake Quannapowitt	42.5156385	-71.0798264	11/24/2017	obsr615830
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	Lake Quannapowitt	42.5156385	-71.0798264	11/23/2017	obsr592046
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	Lake Quannapowitt	42.5156385	-71.0798264	12/4/2017	obsr549493
Western Tanager	Piranga ludoviciana	1	Massachusetts	Essex	Haverhill	42.77619	-71.0773	12/17/2017	obsr313610
Western Tanager	Piranga ludoviciana	1	Massachusetts	Norfolk	Yard	42.2050771	-71.234107	12/12/2017	obsr28446
Western Tanager	Piranga ludoviciana	1	Massachusetts	Essex	"Haverhill, MA - Private Residence "	42.7725342	-71.045258	12/18/2017	obsr52135
Western Tanager	Piranga ludoviciana	1	Massachusetts	Essex	"Haverhill, MA - Private Residence"	42.7740211	-71.0427604	12/18/2017	obsr130978
Western Tanager	Piranga ludoviciana	1	Massachusetts	Essex	"Haverhill, MA - Private Residence "	42.7725342	-71.045258	12/18/2017	obsr343754
Western Tanager	Piranga ludoviciana	1	Massachusetts	Essex	Haverhill	42.77619	-71.0773	12/18/2017	obsr110716
Western Tanager	Piranga ludoviciana	1	Massachusetts	Essex	Haverhill	42.77619	-71.0773	12/18/2017	obsr806816
Painted Bunting	Passerina ciris	1	Massachusetts	Barnstable	"stakeout Painted Bunting--229 Brick Hill Road, Orleans (2017)"	41.8013291	-69.9610358	2/9/2017	obsr159915
Painted Bunting	Passerina ciris	1	Massachusetts	Barnstable	"stakeout Painted Bunting--229 Brick Hill Road, Orleans (2017)"	41.8013291	-69.9610358	2/18/2017	obsr137539
Painted Bunting	Passerina ciris	1	Massachusetts	Barnstable	US-Massachusetts-Orleans-179 Brick Hill Road - 41.797x-69.959	41.7966316	-69.9585894	2/11/2017	obsr136152
Painted Bunting	Passerina ciris	1	Massachusetts	Barnstable	"stakeout Painted Bunting--229 Brick Hill Road, Orleans (2017)"	41.8013291	-69.9610358	2/5/2017	obsr132371
Painted Bunting	Passerina ciris	1	Massachusetts	Barnstable	"229 Brick Hill Road, Orleans, MA."	41.8014011	-69.9609335	2/5/2017	obsr356118
Painted Bunting	Passerina ciris	1	Massachusetts	Nantucket	US-MA-Nantucket-44 Dukes Rd - 41.2785x-70.1196	41.278461	-70.119612	1/2/2017	obsr647373
Painted Bunting	Passerina ciris	1	Massachusetts	Barnstable	Painted Bunting stakeout (2) 2017	41.7963626	-69.9595491	2/17/2017	obsr240864
Painted Bunting	Passerina ciris	1	Massachusetts	Nantucket	"Madaket, Nantucket"	41.2671392	-70.1678658	1/2/2017	obsr131741
Painted Bunting	Passerina ciris	1	Massachusetts	Barnstable	"stakeout Painted Bunting--229 Brick Hill Road, Orleans (2017)"	41.8013291	-69.9610358	2/11/2017	obsr287725
Painted Bunting	Passerina ciris	1	Massachusetts	Barnstable	"stakeout Painted Bunting--229 Brick Hill Road, Orleans (2017)"	41.8013291	-69.9610358	2/6/2017	obsr326719
Painted Bunting	Passerina ciris	1	Massachusetts	Barnstable	US-MA-Orleans-179 Brick Hill Rd - 41.7962x-69.9595	41.796244	-69.959532	2/20/2017	obsr280538
Painted Bunting	Passerina ciris	1	Massachusetts	Worcester	Home	42.4187578	-71.7761815	5/25/2017	obsr927879
Painted Bunting	Passerina ciris	1	Massachusetts	Barnstable	"stakeout Painted Bunting--229 Brick Hill Road, Orleans (2017)"	41.8013291	-69.9610358	2/5/2017	obsr44478
Painted Bunting	Passerina ciris	1	Massachusetts	Barnstable	"stakeout Painted Bunting--229 Brick Hill Road, Orleans (2017)"	41.8013291	-69.9610358	3/8/2017	obsr568747
Painted Bunting	Passerina ciris	1	Massachusetts	Barnstable	"stakeout Painted Bunting--229 Brick Hill Road, Orleans (2017)"	41.8013291	-69.9610358	2/10/2017	obsr400623
Painted Bunting	Passerina ciris	1	Massachusetts	Barnstable	"stakeout Painted Bunting--229 Brick Hill Road, Orleans (2017)"	41.8013291	-69.9610358	2/9/2017	obsr34720
Painted Bunting	Passerina ciris	1	Massachusetts	Nantucket	"Nantucket, Dukes Rd."	41.2787205	-70.1194862	1/21/2017	obsr182621
Painted Bunting	Passerina ciris	1	Massachusetts	Barnstable	229 Brickhill Rd	41.7928911	-69.9576879	2/11/2017	obsr504709
Painted Bunting	Passerina ciris	1	Massachusetts	Hampshire	"Huntington, MA"	42.2353174	-72.8737736	5/2/2017	obsr106548
Painted Bunting	Passerina ciris	1	Massachusetts	Barnstable	"229 Brick Hill Rd,Orleans"	41.8016148	-69.9616885	2/7/2017	obsr337677
Painted Bunting	Passerina ciris	1	Massachusetts	Barnstable	US-MA-Orleans-225 Brick Hill Rd - 41.8011x-69.9611	41.801123	-69.961054	2/8/2017	obsr132883
Painted Bunting	Passerina ciris	1	Massachusetts	Barnstable	"stakeout Painted Bunting--229 Brick Hill Road, Orleans (2017)"	41.8013291	-69.9610358	2/18/2017	obsr131741
Painted Bunting	Passerina ciris	1	Massachusetts	Barnstable	"stakeout Painted Bunting--229 Brick Hill Road, Orleans (2017)"	41.8013291	-69.9610358	2/5/2017	obsr427563
Painted Bunting	Passerina ciris	1	Massachusetts	Nantucket	215 Madaket Rd	41.2793545	-70.1809216	5/12/2017	obsr203131
Painted Bunting	Passerina ciris	1	Massachusetts	Barnstable	Cape Cod Organic Farm	41.6979064	-70.2887732	10/15/2017	obsr140275
Painted Bunting	Passerina ciris	1	Massachusetts	Barnstable	US-MA-Orleans-225 Brick Hill Rd - 41.8011x-69.9611	41.801123	-69.961054	2/8/2017	obsr38456
Painted Bunting	Passerina ciris	1	Massachusetts	Barnstable	"stakeout Painted Bunting--229 Brick Hill Road, Orleans (2017)"	41.8013291	-69.9610358	3/17/2017	obsr289930
Painted Bunting	Passerina ciris	1	Massachusetts	Barnstable	"stakeout Painted Bunting--229 Brick Hill Road, Orleans (2017)"	41.8013291	-69.9610358	2/19/2017	obsr39559
Painted Bunting	Passerina ciris	1	Massachusetts	Barnstable	Cape Cod Organic Farm	41.6979064	-70.2887732	10/16/2017	obsr379529
Painted Bunting	Passerina ciris	1	Massachusetts	Barnstable	Cape Cod Organic Farm	41.6979064	-70.2887732	10/15/2017	obsr131080
Painted Bunting	Passerina ciris	1	Massachusetts	Hampshire	Mt View Terrace	42.2471762	-72.8677011	5/1/2017	obsr3620
Painted Bunting	Passerina ciris	1	Massachusetts	Barnstable	"stakeout Painted Bunting--229 Brick Hill Road, Orleans (2017)"	41.8013291	-69.9610358	2/18/2017	obsr54366
Painted Bunting	Passerina ciris	1	Massachusetts	Nantucket	"Madaket, Nantucket"	41.2671392	-70.1678658	1/2/2017	obsr137539
Painted Bunting	Passerina ciris	1	Massachusetts	Barnstable	US-MA-Orleans-225 Brick Hill Rd - 41.8006x-69.9608	41.800553	-69.960824	2/9/2017	obsr282210
Painted Bunting	Passerina ciris	1	Massachusetts	Barnstable	Cape Cod Organic Farm	41.6979064	-70.2887732	10/15/2017	obsr44478
Painted Bunting	Passerina ciris	1	Massachusetts	Barnstable	"Brick Hill Road, Orleans"	41.8013349	-69.9609107	2/5/2017	obsr333708
Painted Bunting	Passerina ciris	1	Massachusetts	Barnstable	"stakeout Painted Bunting--229 Brick Hill Road, Orleans (2017)"	41.8013291	-69.9610358	2/18/2017	obsr354927
Painted Bunting	Passerina ciris	1	Massachusetts	Barnstable	Cape Cod Organic Farm	41.6979064	-70.2887732	10/15/2017	obsr290902
Painted Bunting	Passerina ciris	1	Massachusetts	Barnstable	Brick Hill Road	41.7925785	-69.9574214	2/18/2017	obsr660813
Painted Bunting	Passerina ciris	1	Massachusetts	Barnstable	"stakeout Painted Bunting--229 Brick Hill Road, Orleans (2017)"	41.8013291	-69.9610358	2/6/2017	obsr137539
Painted Bunting	Passerina ciris	1	Massachusetts	Barnstable	"stakeout Painted Bunting--229 Brick Hill Road, Orleans (2017)"	41.8013291	-69.9610358	3/18/2017	obsr182063
Painted Bunting	Passerina ciris	1	Massachusetts	Hampshire	"private home, Huntington"	42.246931	-72.8687954	5/2/2017	obsr238520
Painted Bunting	Passerina ciris	1	Massachusetts	Nantucket	Nantucket	41.2834206	-70.0994568	1/20/2017	obsr432450
Painted Bunting	Passerina ciris	1	Massachusetts	Barnstable	US-MA-Mashpee-38 Sturgis Ln	41.660065	-70.485601	12/16/2017	obsr54366
Painted Bunting	Passerina ciris	1	Massachusetts	Barnstable	"stakeout Painted Bunting--229 Brick Hill Road, Orleans (2017)"	41.8013291	-69.9610358	2/11/2017	obsr172872
Painted Bunting	Passerina ciris	1	Massachusetts	Barnstable	"stakeout Painted Bunting--229 Brick Hill Road, Orleans (2017)"	41.8013291	-69.9610358	2/11/2017	obsr391871
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Pony Express Fields-Candlewood Rd - 42.6511x-70.8199	42.651069	-70.81985	1/2/2017	obsr647210
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Ipswich: Pony Express Farm, Candlewood Rd."	42.6512458	-70.8165049	1/2/2017	obsr176548
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Hampden	Filter Bed Pond/Old Westfield Rd	42.1165569	-72.8293047	11/1/2017	obsr616339
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Ipswich: Pony Express Farm, Candlewood Rd."	42.6512458	-70.8165049	1/2/2017	obsr407714
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	3/4/2017	obsr131741
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	1/2/2017	obsr131673
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Ipswich Power and Light	42.69931	-70.86996	1/14/2017	obsr508253
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	3/8/2017	obsr245294
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	1/23/2017	obsr231964
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	1/19/2017	obsr105672
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	1/22/2017	obsr501206
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	1/7/2017	obsr38395
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	1/2/2017	obsr487706
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	1/15/2017	obsr608204
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Northgate Rd area	42.6573496	-70.816412	1/27/2017	obsr240864
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	1/4/2017	obsr326432
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Franklin	"Barton Cove, Gill"	42.6052842	-72.5383902	10/30/2017	obsr197433
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	US-MA-Topsfield-68-98 Willowdale Rd - 42.6561x-70.9134	42.656148	-70.913401	1/14/2017	obsr159650
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Pony Express Fields, Ipswich"	42.650106	-70.8195877	1/2/2017	obsr146255
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	1/29/2017	obsr272549
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	1/16/2017	obsr621500
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	1/4/2017	obsr251733
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	1/19/2017	obsr184865
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Wenham Lake	42.5849387	-70.8885956	2/7/2017	obsr429352
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	1/2/2017	obsr227890
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	1/7/2017	obsr201461
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Franklin	Turners Falls Rod and Gun Club	42.5940425	-72.5378286	11/5/2017	obsr684903
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Pony Express Farm, Candlewood Road"	42.6508636	-70.8184505	1/2/2017	obsr353926
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	3/7/2017	obsr177861
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	1/4/2017	obsr21889
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	1/17/2017	obsr131741
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	1/29/2017	obsr294335
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	1/7/2017	obsr643021
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Pony Express Farm, Candlewood Road"	42.6508636	-70.8184505	1/2/2017	obsr733094
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Pony Fields Candlewood Road Ipswich	42.6506123	-70.8167124	1/2/2017	obsr357057
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	1/16/2017	obsr429282
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	1/22/2017	obsr171203
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Pony Hill Fields	42.6512692	-70.8178024	1/2/2017	obsr343754
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	US-Massachusetts-Ipswich-110-114 Argilla Road - 42.665x-70.809	42.6651764	-70.8091802	1/16/2017	obsr446734
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	2/25/2017	obsr357057
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	1/7/2017	obsr753016
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Raymond Field, Rt. 133, Ipswich, MA"	42.6607266	-70.8263469	1/7/2017	obsr56146
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	1/4/2017	obsr341630
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	1/4/2017	obsr325709
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	1/4/2017	obsr52135
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	1/17/2017	obsr505829
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	1/4/2017	obsr134697
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Field off of Rt. 133 Ipswich	42.6558906	-70.812577	1/29/2017	obsr660813
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Hampden	"water treatment westfield, ma"	42.1142374	-72.8355575	11/2/2017	obsr316554
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Hampden	"1400–1426 Granville Rd, Westfield US-MA (42.1165,-72.8293)"	42.116542	-72.829295	11/2/2017	obsr452790
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Pony Express Fields	42.6507589	-70.8183968	1/2/2017	obsr43977
