common_name,scientific_name,observation_count,state,county,locality,latitude,longitude,observation_date,observer_id,geom
Barnacle Goose,Branta leucopsis,1,Massachusetts,Worcester,Bolton Flats,42.4580881,-71.6460174,3/31/2005,obsr39522,0101000020E610000068695D5958E951C0E81780A1A23A4540
Pacific Loon,Gavia pacifica,1,Massachusetts,Dukes,Nomans Land Island NWR (restricted access),41.2561686,-70.8159493,6/2/2005,obsr339145,0101000020E61000006CAC698338B451C08DA1F721CAA04440
Tufted Duck,Aythya fuligula,1,Massachusetts,Plymouth,Plympton,41.9529,-70.81448,11/16/2005,obsr339145,0101000020E6100000C0CFB87020B451C0E02D90A0F8F94440
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Franklin,Orange,42.59039,-72.30983,12/17/2005,obsr347747,0101000020E610000076543541D41352C056F146E6914B4540
Ruff,Calidris pugnax,1,Massachusetts,Barnstable,"Herring River, Wellfleet",41.9348807,-70.0597715,5/13/2005,obsr44478,0101000020E6100000E76ED74BD38351C0AF14B82BAAF74440
Varied Thrush,Ixoreus naevius,1,Massachusetts,Franklin,New Salem,42.50429,-72.33203,12/31/2005,obsr339145,0101000020E61000009ED2C1FA3F1552C094D920938C404540
Varied Thrush,Ixoreus naevius,1,Massachusetts,Franklin,New Salem,42.50429,-72.33203,12/1/2005,obsr339145,0101000020E61000009ED2C1FA3F1552C094D920938C404540
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Franklin,Sandra Drive,42.5783245,-72.3041582,1/24/2005,obsr340174,0101000020E6100000DB73F453771352C0DFFC8689064A4540
Tundra Swan,Cygnus columbianus,1,Massachusetts,Barnstable,Pilgrim Lake,42.05796,-70.1277924,11/29/2005,obsr44478,0101000020E61000005AAB2CC02D8851C0F33CB83B6B074540
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Franklin,Orange,42.59039,-72.30983,12/23/2005,obsr99544,0101000020E610000076543541D41352C056F146E6914B4540
Scissor-tailed Flycatcher,Tyrannus forficatus,1,Massachusetts,Essex,Swampscott--Ocean Avenue,42.4721919,-70.8858061,11/28/2005,obsr95262,0101000020E61000003A86110CB1B851C0D2F7BFC8703C4540
Tundra Swan,Cygnus columbianus,1,Massachusetts,Barnstable,Pilgrim Lake,42.05796,-70.1277924,11/28/2005,obsr131741,0101000020E61000005AAB2CC02D8851C0F33CB83B6B074540
Swallow-tailed Kite,Elanoides forficatus,1,Massachusetts,Hampshire,South Hadley,42.25839,-72.57453,8/29/2005,obsr339145,0101000020E610000089247A19C52452C085CE6BEC12214540
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Franklin,MA-FRAN_Orange_GeneralArea,42.5899941,-72.3092651,12/19/2005,obsr141921,0101000020E6100000D492D8FFCA1352C09E2A3AED844B4540
Varied Thrush,Ixoreus naevius,1,Massachusetts,Franklin,New Salem,42.50429,-72.33203,12/11/2005,obsr339145,0101000020E61000009ED2C1FA3F1552C094D920938C404540
Scissor-tailed Flycatcher,Tyrannus forficatus,1,Massachusetts,Middlesex,Baker Farm Meadow--Lincoln,42.4324969,-71.3325591,6/4/2006,obsr132607,0101000020E61000002E9FF6A548D551C0898FF40E5C374540
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Plymouth,"Main St., Plympton",41.960323,-70.814156,2/7/2006,obsr192631,0101000020E6100000E675C4211BB451C05E4C33DDEBFA4440
Scissor-tailed Flycatcher,Tyrannus forficatus,1,Massachusetts,Middlesex,Lincoln,42.42589,-71.3039,6/4/2006,obsr339145,0101000020E61000004850FC1873D351C0C3D8429083364540
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Plymouth,Plympton--221 Main St,41.9631455,-70.8119622,3/4/2006,obsr18326,0101000020E6100000A5A54D30F7B351C011E50B5A48FB4440
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Plymouth,Plympton,41.9529,-70.81448,2/4/2006,obsr339145,0101000020E6100000C0CFB87020B451C0E02D90A0F8F94440
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Plymouth,Plympton,41.9529,-70.81448,3/4/2006,obsr339145,0101000020E6100000C0CFB87020B451C0E02D90A0F8F94440
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Franklin,Orange,42.59039,-72.30983,1/1/2006,obsr339145,0101000020E610000076543541D41352C056F146E6914B4540
Yellow Rail,Coturnicops noveboracensis,1,Massachusetts,Plymouth,Judge Cushing Puddle,42.1719201,-70.7502472,12/1/2006,obsr58713,0101000020E610000099FAD40C04B051C03583537A01164540
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Plymouth,Plympton,41.9529,-70.81448,2/5/2006,obsr44478,0101000020E6100000C0CFB87020B451C0E02D90A0F8F94440
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Plymouth,Plympton,41.9529,-70.81448,2/28/2006,obsr339145,0101000020E6100000C0CFB87020B451C0E02D90A0F8F94440
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Franklin,Orange,42.59039,-72.30983,2/28/2006,obsr339145,0101000020E610000076543541D41352C056F146E6914B4540
Scissor-tailed Flycatcher,Tyrannus forficatus,1,Massachusetts,Middlesex,Lincoln,42.42589,-71.3039,6/4/2006,obsr18764,0101000020E61000004850FC1873D351C0C3D8429083364540
LeConte's Sparrow,Ammospiza leconteii,1,Massachusetts,Middlesex,Lincoln,42.42589,-71.3039,11/15/2006,obsr171679,0101000020E61000004850FC1873D351C0C3D8429083364540
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Plymouth,Plympton - 221 Main St,41.9605194,-70.8141361,2/8/2006,obsr4562,0101000020E61000008DFF4CCE1AB451C03716B94CF2FA4440
Swallow-tailed Kite,Elanoides forficatus,1,Massachusetts,Dukes,West Tisbury,41.38121,-70.67447,7/15/2006,obsr339145,0101000020E6100000850838842AAB51C03F74417DCBB04440
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Plymouth,Plympton,41.9529,-70.81448,2/5/2006,obsr92634,0101000020E6100000C0CFB87020B451C0E02D90A0F8F94440
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Franklin,Orange,42.59039,-72.30983,3/1/2006,obsr339145,0101000020E610000076543541D41352C056F146E6914B4540
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Essex,Rowley: Fenno Drive area,42.7352927,-70.8742533,3/3/2006,obsr52135,0101000020E6100000E3FA1CC4F3B751C068BE39121E5E4540
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Essex,MA-Cape Ann-Glaucester,42.5997934,-70.6412027,12/29/2006,obsr17458,0101000020E6100000D7A60C7709A951C0A7ADB607C64C4540
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Franklin,"Orange, Sandrah Dr",42.5790455,-72.3046732,1/6/2006,obsr167300,0101000020E6100000EE7D05C47F1352C0AFB2B6291E4A4540
Tundra Swan,Cygnus columbianus,2,Massachusetts,Hampshire,Arcadia Wildlife Sanctuary (Mass Audubon),42.2892095,-72.6454518,3/22/2006,obsr394300,0101000020E61000003D0911154F2952C0A41820D104254540
Western Tanager,Piranga ludoviciana,1,Massachusetts,Middlesex,7 Bates Rd,42.4583147,-71.2621447,12/24/2006,obsr304573,0101000020E6100000765490FAC6D051C056E35B0EAA3A4540
LeConte's Sparrow,Ammospiza leconteii,1,Massachusetts,Middlesex,Lincoln,42.42589,-71.3039,11/15/2006,obsr339145,0101000020E61000004850FC1873D351C0C3D8429083364540
Scissor-tailed Flycatcher,Tyrannus forficatus,1,Massachusetts,Middlesex,Lincoln,42.42589,-71.3039,6/4/2006,obsr39970,0101000020E61000004850FC1873D351C0C3D8429083364540
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Essex,Niles Beach,42.5959198,-70.6551935,1/2/2006,obsr45855,0101000020E610000050C3B7B0EEA951C0F9049A19474C4540
Pacific Loon,Gavia pacifica,1,Massachusetts,Dukes,Chappaquiddick,41.38732,-70.50447,10/31/2006,obsr339145,0101000020E61000000AF4893C49A051C01A8BA6B393B14440
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Franklin,Orange,42.59039,-72.30983,1/15/2006,obsr60249,0101000020E610000076543541D41352C056F146E6914B4540
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Plymouth,Plympton,41.9556448,-70.815179,2/18/2006,obsr352663,0101000020E6100000B4588AE42BB451C0D64B9D9152FA4440
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Plymouth,"Plympton, MA",41.9525837,-70.8146046,2/20/2006,obsr51325,0101000020E6100000F40A557B22B451C0F1193F43EEF94440
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Franklin,"Orange, MA",42.5874664,-72.3113251,1/28/2006,obsr197067,0101000020E610000022BB1CC0EC1352C0DABF5719324B4540
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Franklin,Sandrah Dr (Boreal Chickadee 2005-2006),42.5790968,-72.3044908,1/28/2006,obsr18764,0101000020E6100000B4FBFAC67C1352C0F09B0CD81F4A4540
Western Tanager,Piranga ludoviciana,1,Massachusetts,Barnstable,Pond Village,42.034924,-70.08587,1/16/2006,obsr34019,0101000020E6100000486DE2E47E8551C039ECBE6378044540
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Franklin,"Orange, MA",42.5887777,-72.3096943,2/4/2006,obsr146255,0101000020E61000007D900A08D21352C09B0E53115D4B4540
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Franklin,Orange,42.59039,-72.30983,1/31/2006,obsr339145,0101000020E610000076543541D41352C056F146E6914B4540
Tundra Swan,Cygnus columbianus,2,Massachusetts,Hampshire,Hadley Cove,42.3300204,-72.5891644,3/21/2006,obsr340174,0101000020E6100000EB7D99DEB42552C0A581C41B3E2A4540
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Berkshire,Becket,42.33199,-73.08285,2/19/2006,obsr339145,0101000020E61000004F1E166A4D4552C0AD4CF8A57E2A4540
White Ibis,Eudocimus albus,1,Massachusetts,Dukes,Chappaquiddick,41.38732,-70.50447,3/17/2006,obsr339145,0101000020E61000000AF4893C49A051C01A8BA6B393B14440
Curlew Sandpiper,Calidris ferruginea,1,Massachusetts,Barnstable,"Chatham, South Beach",41.6241687,-69.9636841,8/21/2006,obsr167300,0101000020E6100000364B1300AD7D51C0EAD78CC2E4CF4440
Black-backed Woodpecker,Picoides arcticus,1,Massachusetts,Worcester,Petersham,42.48759,-72.18703,11/1/2006,obsr216617,0101000020E6100000BC57AD4CF80B52C0A6ED5F59693E4540
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Franklin,Orange,42.59039,-72.30983,1/22/2006,obsr35233,0101000020E610000076543541D41352C056F146E6914B4540
Scissor-tailed Flycatcher,Tyrannus forficatus,1,Massachusetts,Middlesex,"Lincoln, MA",42.4308057,-71.3316536,6/4/2006,obsr197067,0101000020E6100000716605D039D551C0173724A424374540
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Franklin,Orange,42.59039,-72.30983,1/21/2006,obsr3620,0101000020E610000076543541D41352C056F146E6914B4540
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Franklin,"Orange, Sandrah Drive",42.5789222,-72.3042476,1/29/2006,obsr352663,0101000020E6100000BCF8ECCA781352C0D5F6651F1A4A4540
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Plymouth,Plympton,41.9529,-70.81448,3/1/2006,obsr339145,0101000020E6100000C0CFB87020B451C0E02D90A0F8F94440
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Franklin,"Orange, MA",42.5887777,-72.3096943,2/4/2006,obsr201997,0101000020E61000007D900A08D21352C09B0E53115D4B4540
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Franklin,Orange,42.59039,-72.30983,12/12/2006,obsr205990,0101000020E610000076543541D41352C056F146E6914B4540
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Franklin,Orange,42.59039,-72.30983,3/26/2006,obsr339145,0101000020E610000076543541D41352C056F146E6914B4540
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Franklin,Orange,42.59039,-72.30983,2/1/2006,obsr339145,0101000020E610000076543541D41352C056F146E6914B4540
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Plymouth,"plympton, private residence",41.9522455,-70.8139014,2/7/2006,obsr40546,0101000020E6100000CBCAE5F516B451C0AF21382EE3F94440
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Franklin,MA-FRAN_Orange_GeneralArea,42.5899941,-72.3092651,1/10/2006,obsr141921,0101000020E6100000D492D8FFCA1352C09E2A3AED844B4540
Tundra Swan,Cygnus columbianus,1,Massachusetts,Plymouth,East Bridgewater,42.0334,-70.95919,3/30/2007,obsr339145,0101000020E61000009E29745E63BD51C0DCD7817346044540
Ruff,Calidris pugnax,1,Massachusetts,Essex,Joppa Flats Education Center (Mass Audubon),42.7994077,-70.8468658,4/28/2007,obsr131741,0101000020E610000075C69C0C33B651C0D6D5D3FD52664540
Tundra Swan,Cygnus columbianus,2,Massachusetts,Barnstable,"Sandy Neck Beach, Mid-Cape Cod CBC area",41.7295614,-70.3749847,12/22/2007,obsr54366,0101000020E610000006C0D3BFFF9751C045B6984462DD4440
Northern Wheatear,Oenanthe oenanthe,1,Massachusetts,Franklin,Orange,42.59039,-72.30983,10/5/2007,obsr339145,0101000020E610000076543541D41352C056F146E6914B4540
Northern Wheatear,Oenanthe oenanthe,1,Massachusetts,Franklin,Orange Airport,42.5745739,-72.2866058,10/7/2007,obsr34603,0101000020E61000000376DABF571252C04DD136A38B494540
Northern Wheatear,Oenanthe oenanthe,1,Massachusetts,Franklin,Orange Airport,42.5745739,-72.2866058,10/7/2007,obsr2498,0101000020E61000000376DABF571252C04DD136A38B494540
Scissor-tailed Flycatcher,Tyrannus forficatus,1,Massachusetts,Norfolk,Franklin,42.0834,-71.3967,5/8/2007,obsr339145,0101000020E6100000AF94658863D951C0423EE8D9AC0A4540
Painted Bunting,Passerina ciris,1,Massachusetts,Barnstable,"302 Thomas Landers Road, Falmouth",41.6111449,-70.5873486,12/3/2007,obsr108909,0101000020E61000007D16951E97A551C0004FFFFE39CE4440
Tundra Swan,Cygnus columbianus,1,Massachusetts,Berkshire,314 Cooper Hill Rd.,42.0587725,-73.362,12/28/2007,obsr108577,0101000020E6100000BA490C022B5752C0BCB376DB85074540
Ruff,Calidris pugnax,1,Massachusetts,Essex,"Newburyport Harbor, Newburyport MA",42.8063348,-70.8576751,4/10/2007,obsr54366,0101000020E6100000FC451A26E4B651C038D08DFA35674540
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Hampden,Russell,42.18979,-72.85924,10/21/2007,obsr339145,0101000020E610000090DAC4C9FD3652C0CE8DE9094B184540
Scissor-tailed Flycatcher,Tyrannus forficatus,1,Massachusetts,Barnstable,"Peterson Farm, Falm.",41.5536051,-70.64009,5/31/2007,obsr33231,0101000020E6100000C91F0C3CF7A851C00CB32B88DCC64440
Western Tanager,Piranga ludoviciana,1,Massachusetts,Barnstable,"Peterson Farm, Falm.",41.5536051,-70.64009,11/2/2007,obsr33231,0101000020E6100000C91F0C3CF7A851C00CB32B88DCC64440
Northern Wheatear,Oenanthe oenanthe,1,Massachusetts,Franklin,Orange Airport,42.5745739,-72.2866058,10/10/2007,obsr167300,0101000020E61000000376DABF571252C04DD136A38B494540
Northern Wheatear,Oenanthe oenanthe,1,Massachusetts,Franklin,Orange Airport,42.5745739,-72.2866058,10/7/2007,obsr132513,0101000020E61000000376DABF571252C04DD136A38B494540
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Essex,Rocky Neck,42.6021254,-70.6585693,10/28/2007,obsr38567,0101000020E61000009369D9FF25AA51C0A38BF271124D4540
Tundra Swan,Cygnus columbianus,1,Massachusetts,Plymouth,East Bridgewater,42.0339943,-70.9435272,3/28/2007,obsr352663,0101000020E6100000BCB8E8BF62BC51C00E60DBEC59044540
Northern Wheatear,Oenanthe oenanthe,1,Massachusetts,Franklin,Orange Airport,42.5741314,-72.2854686,10/9/2007,obsr51033,0101000020E61000003C42171E451252C0A84D41237D494540
Northern Wheatear,Oenanthe oenanthe,1,Massachusetts,Franklin,Orange Airport,42.5745739,-72.2866058,10/8/2007,obsr44063,0101000020E61000000376DABF571252C04DD136A38B494540
Bridled Tern,Onychoprion anaethetus,1,Massachusetts,Nantucket,Hydrographer Canyon,40.0039499,-68.9996338,7/21/2007,obsr339145,0101000020E61000007ABE0B00FA3F51C047A9296E81004440
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Essex,Niles Beach,42.5976943,-70.6549212,12/30/2007,obsr48301,0101000020E610000041DD9B3AEAA951C0B8C02F3F814C4540
Northern Wheatear,Oenanthe oenanthe,1,Massachusetts,Franklin,Orange,42.59039,-72.30983,10/7/2007,obsr23453,0101000020E610000076543541D41352C056F146E6914B4540
Ruff,Calidris pugnax,1,Massachusetts,Essex,"Newburyport Harbor, Newburyport MA",42.8063348,-70.8576751,4/10/2007,obsr137539,0101000020E6100000FC451A26E4B651C038D08DFA35674540
Northern Wheatear,Oenanthe oenanthe,1,Massachusetts,Franklin,Orange Airport,42.5745739,-72.2866058,10/12/2007,obsr197433,0101000020E61000000376DABF571252C04DD136A38B494540
Swallow-tailed Kite,Elanoides forficatus,1,Massachusetts,Plymouth,Middleboro,41.8932,-70.91119,6/15/2007,obsr339145,0101000020E61000004E9CDCEF50BA51C0C364AA6054F24440
White-faced Ibis,Plegadis chihi,2,Massachusetts,Essex,Topsfield Fairgrounds,42.6267913,-70.946188,5/28/2007,obsr110716,0101000020E610000088F71C588EBC51C06B7583B23A504540
Northern Wheatear,Oenanthe oenanthe,1,Massachusetts,Franklin,Orange Municipal Airport,42.5755219,-72.2864342,10/6/2007,obsr98700,0101000020E61000002E5D1CF0541252C0DE509DB3AA494540
Rufous Hummingbird,Selasphorus rufus,1,Massachusetts,Barnstable,Bourne,41.74121,-70.59888,2/10/2007,obsr39970,0101000020E61000009F8EC70C54A651C0EDBB22F8DFDE4440
Painted Bunting,Passerina ciris,1,Massachusetts,Barnstable,"302 Thomas Landers Road, Falmouth",41.6111509,-70.5869463,12/3/2007,obsr127404,0101000020E610000086C0368790A551C0E23554313ACE4440
Tundra Swan,Cygnus columbianus,1,Massachusetts,Plymouth,East Bridgewater,42.0334,-70.95919,3/27/2007,obsr339145,0101000020E61000009E29745E63BD51C0DCD7817346044540
Ruff,Calidris pugnax,1,Massachusetts,Essex,Joppa Flats Education Center (Mass Audubon),42.7994077,-70.8468658,4/14/2007,obsr197067,0101000020E610000075C69C0C33B651C0D6D5D3FD52664540
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Essex,"Eastern Point, Gloucester, MA",42.5808965,-70.6649424,3/11/2007,obsr60249,0101000020E6100000526E916A8EAA51C031EE06D15A4A4540
Northern Wheatear,Oenanthe oenanthe,1,Massachusetts,Franklin,Orange Airport,42.5745739,-72.2866058,10/5/2007,obsr106548,0101000020E61000000376DABF571252C04DD136A38B494540
Northern Wheatear,Oenanthe oenanthe,1,Massachusetts,Hampden,Westover Grasslands Complex,42.191,-72.54,10/17/2007,obsr48992,0101000020E6100000C3F5285C8F2252C09CC420B072184540
Northern Wheatear,Oenanthe oenanthe,1,Massachusetts,Franklin,Orange,42.59039,-72.30983,10/12/2007,obsr90805,0101000020E610000076543541D41352C056F146E6914B4540
Northern Wheatear,Oenanthe oenanthe,1,Massachusetts,Essex,Coolidge Reservation--West Beach,42.5761084,-70.7210652,6/18/2007,obsr146255,0101000020E61000002812A7EE25AE51C0B77988EBBD494540
Northern Wheatear,Oenanthe oenanthe,1,Massachusetts,Franklin,Orange Airport,42.5745739,-72.2866058,10/6/2007,obsr340174,0101000020E61000000376DABF571252C04DD136A38B494540
Ruff,Calidris pugnax,1,Massachusetts,Essex,Joppa Flats Education Center (Mass Audubon),42.7994077,-70.8468658,4/11/2007,obsr131741,0101000020E610000075C69C0C33B651C0D6D5D3FD52664540
Mississippi Kite,Ictinia mississippiensis,1,Massachusetts,Hampden,Granville,42.06679,-72.86144,9/1/2007,obsr339145,0101000020E6100000D7DD3CD5213752C094D920938C084540
Tundra Swan,Cygnus columbianus,1,Massachusetts,Plymouth,Burrage Pond,42.0274915,-70.8740044,3/30/2007,obsr102367,0101000020E6100000D9A326B0EFB751C080B56AD784034540
Northern Wheatear,Oenanthe oenanthe,1,Massachusetts,Franklin,Orange Municipal Airport,42.5739576,-72.2846317,10/5/2007,obsr105481,0101000020E6100000EAB9E067371252C034A5507177494540
Yellow Rail,Coturnicops noveboracensis,1,Massachusetts,Nantucket,Nantucket--undisclosed,41.321229,-70.004812,12/29/2007,obsr54366,0101000020E610000037A8FDD64E8051C06EC328081EA94440
Yellow Rail,Coturnicops noveboracensis,1,Massachusetts,Nantucket,Northeast Section of Nantucket,41.284966,-70.0153971,12/29/2007,obsr137539,0101000020E6100000023D1E44FC8051C0683C11C479A44440
White-faced Ibis,Plegadis chihi,1,Massachusetts,Essex,Rowley/Newbury,42.7368004,-70.8606148,4/26/2007,obsr339145,0101000020E6100000071D195014B751C001D7BA794F5E4540
Curlew Sandpiper,Calidris ferruginea,1,Massachusetts,Plymouth,Hull--Nantasket Beach,42.286453,-70.8710861,6/9/2007,obsr339145,0101000020E610000003E0E9DFBFB751C0A96BED7DAA244540
Northern Wheatear,Oenanthe oenanthe,1,Massachusetts,Franklin,Orange,42.59039,-72.30983,10/6/2007,obsr339145,0101000020E610000076543541D41352C056F146E6914B4540
Tundra Swan,Cygnus columbianus,1,Massachusetts,Plymouth,East Bridgewater,42.0338967,-70.9591593,3/28/2007,obsr201997,0101000020E6100000DF49B0DD62BD51C09EF820BA56044540
Townsend's Solitaire,Myadestes townsendi,1,Massachusetts,Essex,Rockport Golf Course,42.6493327,-70.6058264,1/27/2007,obsr167300,0101000020E61000006BC317DCC5A651C0985C7B551D534540
Yellow Rail,Coturnicops noveboracensis,1,Massachusetts,Hampden,Longmeadow,42.0501,-72.58283,10/24/2007,obsr339145,0101000020E61000002C4833164D2552C0CAC342AD69064540
White-faced Ibis,Plegadis chihi,2,Massachusetts,Essex,Rowley/Newbury,42.7368004,-70.8606148,4/29/2007,obsr339145,0101000020E6100000071D195014B751C001D7BA794F5E4540
Ruff,Calidris pugnax,1,Massachusetts,Essex,Joppa Flats Education Center (Mass Audubon),42.7994077,-70.8468658,4/13/2007,obsr110716,0101000020E610000075C69C0C33B651C0D6D5D3FD52664540
Northern Wheatear,Oenanthe oenanthe,1,Massachusetts,Franklin,Orange,42.59039,-72.30983,10/12/2007,obsr339145,0101000020E610000076543541D41352C056F146E6914B4540
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Nantucket,Bartlett's Farm,41.2610092,-70.1289886,8/10/2007,obsr802347,0101000020E6100000A3A36659418851C041FADCBF68A14440
White-faced Ibis,Plegadis chihi,2,Massachusetts,Essex,Rowley/Newbury,42.7368004,-70.8606148,4/30/2007,obsr339145,0101000020E6100000071D195014B751C001D7BA794F5E4540
Ruff,Calidris pugnax,1,Massachusetts,Essex,Joppa Flats Education Center (Mass Audubon),42.7994077,-70.8468658,4/29/2007,obsr104070,0101000020E610000075C69C0C33B651C0D6D5D3FD52664540
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Essex,"Gloucester, SE Harbor",42.5973316,-70.6550181,1/28/2007,obsr106153,0101000020E6100000707209D1EBA951C0056FA35C754C4540
Barnacle Goose,Branta leucopsis,1,Massachusetts,Franklin,Deerfield,42.54449,-72.60563,3/24/2007,obsr339145,0101000020E61000007FDE54A4C22652C0E17F2BD9B1454540
Tundra Swan,Cygnus columbianus,1,Massachusetts,Plymouth,East Bridgewater,42.0334,-70.95919,3/28/2007,obsr171203,0101000020E61000009E29745E63BD51C0DCD7817346044540
Townsend's Warbler,Setophaga townsendi,1,Massachusetts,Middlesex,6 Laurel Street,42.3625395,-71.1103714,4/6/2007,obsr58265,0101000020E61000007B5A345310C751C00C01C0B1672E4540
Northern Wheatear,Oenanthe oenanthe,1,Massachusetts,Essex,Coolidge Reservation--West Beach,42.5761084,-70.7210652,6/18/2007,obsr201997,0101000020E61000002812A7EE25AE51C0B77988EBBD494540
White-faced Ibis,Plegadis chihi,1,Massachusetts,Essex,Rowley/Newbury,42.7368004,-70.8606148,4/28/2007,obsr339145,0101000020E6100000071D195014B751C001D7BA794F5E4540
Boreal Chickadee,Poecile hudsonicus,2,Massachusetts,Berkshire,Windsor,42.51178,-73.05784,10/26/2007,obsr339145,0101000020E6100000A4198BA6B34352C09A5FCD0182414540
Tundra Swan,Cygnus columbianus,1,Massachusetts,Plymouth,East Bridgewater,42.0334,-70.95919,3/29/2007,obsr339145,0101000020E61000009E29745E63BD51C0DCD7817346044540
Northern Wheatear,Oenanthe oenanthe,1,Massachusetts,Franklin,Orange Municipal Airport,42.5731833,-72.2876358,10/7/2007,obsr106337,0101000020E61000002A8AFC9F681252C0820E04125E494540
Ruff,Calidris pugnax,1,Massachusetts,Essex,Zone B NBPT seawall,42.8064913,-70.8592077,4/8/2007,obsr52955,0101000020E61000002BFE4A42FDB651C017015F1B3B674540
Say's Phoebe,Sayornis saya,1,Massachusetts,Barnstable,Race Point ORV Road East,42.0782537,-70.2122498,9/11/2008,obsr132883,0101000020E610000048652F80958D51C03F259D37040A4540
Fork-tailed Flycatcher,Tyrannus savana,1,Massachusetts,Suffolk,Chandler Pond,42.3450966,-71.1654854,4/14/2008,obsr106337,0101000020E6100000CA3D135097CA51C0FB7A19202C2C4540
Barnacle Goose,Branta leucopsis,1,Massachusetts,Franklin,Northfield,42.69588,-72.45283,4/1/2008,obsr339145,0101000020E61000007429AE2AFB1C52C062F8889812594540
Tundra Swan,Cygnus columbianus,2,Massachusetts,Hampden,Longmeadow,42.0501,-72.58283,3/22/2008,obsr339145,0101000020E61000002C4833164D2552C0CAC342AD69064540
Cave Swallow,Petrochelidon fulva,1,Massachusetts,Essex,Cape Ann,42.6536569,-70.6352234,11/15/2008,obsr31646,0101000020E6100000DA290C80A7A851C002278007AB534540
Fork-tailed Flycatcher,Tyrannus savana,1,Massachusetts,Suffolk,Chandler Pond,42.3450966,-71.1654854,4/14/2008,obsr223189,0101000020E6100000CA3D135097CA51C0FB7A19202C2C4540
Bridled Tern,Onychoprion anaethetus,1,Massachusetts,Nantucket,BBC Pelagic 19 Jul 2008--1330-1400,39.89806,-70.46868,7/19/2008,obsr131821,0101000020E6100000841266DAFE9D51C042EC4CA1F3F24340
Fork-tailed Flycatcher,Tyrannus savana,1,Massachusetts,Suffolk,Chandler Pond,42.3450966,-71.1654854,4/14/2008,obsr135769,0101000020E6100000CA3D135097CA51C0FB7A19202C2C4540
Cave Swallow,Petrochelidon fulva,3,Massachusetts,Barnstable,"Falmouth, MA",41.5610043,-70.6208038,11/18/2008,obsr131673,0101000020E6100000E28EDC3FBBA751C02BB528FDCEC74440
Western Tanager,Piranga ludoviciana,1,Massachusetts,Essex,"stakeout Western Tanager Attitash Ave., Merrimac (2008)",42.8411514,-70.9810352,1/24/2008,obsr54366,0101000020E6100000630EDD47C9BE51C008FE5CD9AA6B4540
Fork-tailed Flycatcher,Tyrannus savana,1,Massachusetts,Suffolk,Chandler Pond,42.3450966,-71.1654854,4/15/2008,obsr96561,0101000020E6100000CA3D135097CA51C0FB7A19202C2C4540
Fork-tailed Flycatcher,Tyrannus savana,1,Massachusetts,Suffolk,Chandler Pond,42.3450966,-71.1654854,4/15/2008,obsr182792,0101000020E6100000CA3D135097CA51C0FB7A19202C2C4540
Western Tanager,Piranga ludoviciana,1,Massachusetts,Essex,"stakeout Western Tanager Attitash Ave., Merrimac (2008)",42.8411514,-70.9810352,1/29/2008,obsr131745,0101000020E6100000630EDD47C9BE51C008FE5CD9AA6B4540
