common_name,scientific_name,observation_count,state,county,locality,latitude,longitude,observation_date,observer_id,geom
Townsend's Warbler,Setophaga townsendi,1,Massachusetts,Essex,"142 County Rd., Ipswich (home)",42.6646478,-70.8392515,1/13/2012,obsr52135,0101000020E61000009D67EC4BB6B551C0DE2DDA2D13554540
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Bridgewater - Summer St,41.9572737,-70.9515498,11/17/2012,obsr339355,0101000020E6100000FBE02131E6BC51C01469D1F187FA4440
Brown Pelican,Pelecanus occidentalis,1,Massachusetts,Suffolk,Castle Island & Pleasure Bay,42.3360561,-71.0123205,6/12/2012,obsr133321,0101000020E61000008124ECDBC9C051C0878FE3E2032B4540
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Cumberland Farms,41.945,-70.879,11/12/2012,obsr323838,0101000020E6100000C74B378941B851C0295C8FC2F5F84440
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Cumberland Farms,41.945,-70.879,11/12/2012,obsr323838,0101000020E6100000C74B378941B851C0295C8FC2F5F84440
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,"Summer St, Bridgewater",41.9665496,-70.95017,11/18/2012,obsr39970,0101000020E6100000FBE8D495CFBC51C01FFBB4E5B7FB4440
Tufted Duck,Aythya fuligula,1,Massachusetts,Bristol,Lake Hiawatha,41.9664884,-71.3240141,2/19/2012,obsr133113,0101000020E610000058BCA2A5BCD451C050FB52E4B5FB4440
Black-bellied Whistling-Duck,Dendrocygna autumnalis,1,Massachusetts,Middlesex,Great Meadows NWR,42.3517864,-71.3696953,7/15/2012,obsr171203,0101000020E610000009BF7916A9D751C0BB963556072D4540
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,N Lapwing Bridgewater State Farm,41.9595077,-70.9493826,11/20/2012,obsr295794,0101000020E61000000E993CAFC2BC51C04EE1F725D1FA4440
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Bridgewater State Farm,41.952613,-70.948076,11/20/2012,obsr297472,0101000020E6100000D787F546ADBC51C04A5F0839EFF94440
Northern Lapwing,Vanellus vanellus,2,Massachusetts,Nantucket,Horse Farm Lookout at Hummock Pond,41.2602592,-70.1450229,12/29/2012,obsr54366,0101000020E6100000F32A210E488951C0D73D682C50A14440
Northern Lapwing,Vanellus vanellus,2,Massachusetts,Nantucket,Horse Farm Lookout at Hummock Pond,41.2602592,-70.1450229,11/11/2012,obsr608209,0101000020E6100000F32A210E488951C0D73D682C50A14440
Pacific Loon,Gavia pacifica,1,Massachusetts,Essex,Plum Island--North End,42.8165016,-70.8199005,3/11/2012,obsr52135,0101000020E6100000575EF23F79B451C0DB90DA1F83684540
Townsend's Warbler,Setophaga townsendi,1,Massachusetts,Essex,"142 County Rd., Ipswich, MA",42.6646356,-70.8393837,1/2/2012,obsr134697,0101000020E6100000E9126976B8B551C0F0E082C712554540
Townsend's Warbler,Setophaga townsendi,1,Massachusetts,Essex,Berry Home County Rd Ipswich,42.663745,-70.840164,1/14/2012,obsr531374,0101000020E6100000B3D1393FC5B551C017F19D98F5544540
American White Pelican,Pelecanus erythrorhynchos,2,Massachusetts,Essex,Plum Island (please use more refined location),42.7985496,-70.8090735,10/13/2012,obsr222258,0101000020E6100000DBA337DCC7B351C0F01D90DF36664540
Black-bellied Whistling-Duck,Dendrocygna autumnalis,1,Massachusetts,Middlesex,Great Meadows NWR--Concord Unit,42.4751409,-71.3295084,9/1/2012,obsr54366,0101000020E6100000777066AA16D551C0FA3EC16AD13C4540
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Norfolk,Stony Brook Wildlife Sanctuary (Mass Audubon),42.1081717,-71.3191637,10/8/2012,obsr155732,0101000020E61000008164952D6DD451C026EDFC91D80D4540
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Cumberland Farms--Fuller St. Fields,41.9512402,-70.8663225,11/12/2012,obsr549290,0101000020E61000007E52EDD371B751C0FCD1263DC2F94440
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Cumberland Farms--Fuller St. Fields,41.9512402,-70.8663225,11/12/2012,obsr549290,0101000020E61000007E52EDD371B751C0FCD1263DC2F94440
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Cumberland Farms--Fuller St. Fields,41.9512402,-70.8663225,11/12/2012,obsr323838,0101000020E61000007E52EDD371B751C0FCD1263DC2F94440
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Cumberland Farms--Fuller St. Fields,41.9512402,-70.8663225,11/12/2012,obsr323838,0101000020E61000007E52EDD371B751C0FCD1263DC2F94440
American White Pelican,Pelecanus erythrorhynchos,1,Massachusetts,Barnstable,"Fort Hill, Eastham",41.818792,-69.9644995,11/23/2012,obsr352663,0101000020E610000089601C5CBA7D51C0FC1C1F2DCEE84440
American White Pelican,Pelecanus erythrorhynchos,1,Massachusetts,Barnstable,"Fort Hill, Eastham",41.818792,-69.9644995,11/18/2012,obsr193558,0101000020E610000089601C5CBA7D51C0FC1C1F2DCEE84440
Rufous Hummingbird,Selasphorus rufus,1,Massachusetts,Norfolk,Randolph,42.1626,-71.04119,7/28/2012,obsr284083,0101000020E610000006BB61DBA2C251C0302AA913D0144540
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Field off Summer Street,41.9595376,-70.9491197,11/18/2012,obsr106433,0101000020E610000051DF8D60BEBC51C023A4C920D2FA4440
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Bridgewater State Farm,41.95261,-70.94808,12/1/2012,obsr96561,0101000020E6100000787FBC57ADBC51C0D9EBDD1FEFF94440
American White Pelican,Pelecanus erythrorhynchos,1,Massachusetts,Barnstable,Hemenway Landing,41.8230296,-69.9652719,11/24/2012,obsr347747,0101000020E6100000DC8FCA03C77D51C0EAD1AF0859E94440
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,"Summer St., Bridgewater",41.9542325,-70.944996,11/21/2012,obsr237609,0101000020E610000074B680D07ABC51C0E223624A24FA4440
Barnacle Goose,Branta leucopsis,1,Massachusetts,Essex,Artichoke Reservoir,42.8029894,-70.9312963,1/1/2012,obsr213542,0101000020E6100000B1D8CB5B9ABB51C070044E5BC8664540
Mountain Bluebird,Sialia currucoides,1,Massachusetts,Essex,Good Harbor Beach & Marsh,42.61992,-70.63346,11/12/2012,obsr197921,0101000020E6100000BFD4CF9B8AA851C07311DF89594F4540
White-faced Ibis,Plegadis chihi,1,Massachusetts,Essex,Kettle Island (Restricted Access),42.56817,-70.72189,5/19/2012,obsr60869,0101000020E6100000CE531D7233AE51C0BF4868CBB9484540
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Bridgewater State Farm,41.9526126,-70.9480763,12/31/2012,obsr93553,0101000020E610000036A73748ADBC51C0F760AD35EFF94440
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Bridgewater State Farm,41.9526126,-70.9480763,12/4/2012,obsr308689,0101000020E610000036A73748ADBC51C0F760AD35EFF94440
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Bridgewater State Farm,41.9526126,-70.9480763,11/23/2012,obsr89428,0101000020E610000036A73748ADBC51C0F760AD35EFF94440
Townsend's Warbler,Setophaga townsendi,1,Massachusetts,Essex,"142 County Rd., Ipswich (home)",42.6646478,-70.8392515,3/14/2012,obsr52135,0101000020E61000009D67EC4BB6B551C0DE2DDA2D13554540
Curlew Sandpiper,Calidris ferruginea,1,Massachusetts,Barnstable,Tern Island Sanctuary,41.69068,-69.947269,8/24/2012,obsr323838,0101000020E6100000F0E0270EA07C51C02A00C63368D84440
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,US-MA-Bridgewater-1301-1581 Summer St,41.956125,-70.947507,11/28/2012,obsr109866,0101000020E6100000CA6E66F4A3BC51C0AAF1D24D62FA4440
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Cumberland Farms,41.945,-70.879,11/11/2012,obsr342615,0101000020E6100000C74B378941B851C0295C8FC2F5F84440
Curlew Sandpiper,Calidris ferruginea,1,Massachusetts,Barnstable,"Cowyard Lane, Chatham",41.6957145,-69.9509962,8/29/2012,obsr201802,0101000020E6100000B3672A1FDD7C51C02F6D382C0DD94440
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Cumberland Farms,41.945,-70.879,11/11/2012,obsr91307,0101000020E6100000C74B378941B851C0295C8FC2F5F84440
Brown Pelican,Pelecanus occidentalis,1,Massachusetts,Suffolk,Castle Island & Pleasure Bay,42.3360561,-71.0123205,6/12/2012,obsr182063,0101000020E61000008124ECDBC9C051C0878FE3E2032B4540
Wilson's Plover,Charadrius wilsonia,1,Massachusetts,Dukes,Squibnocket Beach,41.3182003,-70.7650477,5/19/2012,obsr171679,0101000020E610000052D8A08AF6B051C0E80995C9BAA84440
Brown Pelican,Pelecanus occidentalis,1,Massachusetts,Suffolk,Castle Island & Pleasure Bay,42.3360561,-71.0123205,6/12/2012,obsr169965,0101000020E61000008124ECDBC9C051C0878FE3E2032B4540
Brown Pelican,Pelecanus occidentalis,1,Massachusetts,Suffolk,Castle Island & Pleasure Bay,42.3360561,-71.0123205,6/12/2012,obsr193558,0101000020E61000008124ECDBC9C051C0878FE3E2032B4540
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Bridgewater Mass.,41.9667903,-70.9499002,12/1/2012,obsr275802,0101000020E6100000B05D352ACBBC51C0864BD8C8BFFB4440
Curlew Sandpiper,Calidris ferruginea,1,Massachusetts,Barnstable,Cowyard Lane,41.6957955,-69.9512064,8/25/2012,obsr137539,0101000020E6100000BDEFCE90E07C51C01C9AB2D30FD94440
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,US-MA-Bridgewater-1335 Summer St,41.958871,-70.948373,12/16/2012,obsr51677,0101000020E610000034DAAA24B2BC51C09A0AF148BCFA4440
Bridled Tern,Onychoprion anaethetus,1,Massachusetts,Nantucket,BBC Pelagic--25 Aug 2012-22,40.151599,-68.379176,8/25/2012,obsr168091,0101000020E610000066DB696B441851C09B8D959867134440
Bridled Tern,Onychoprion anaethetus,1,Massachusetts,Nantucket,BBC Pelagic--25 Aug 2012-22,40.151599,-68.379176,8/25/2012,obsr168091,0101000020E610000066DB696B441851C09B8D959867134440
Painted Bunting,Passerina ciris,1,Massachusetts,Barnstable,"stakeout Painted Bunting, Eastham (2011-2012)",41.8091084,-69.9711648,1/22/2012,obsr54366,0101000020E6100000B0C16790277E51C09E7532DD90E74440
Pacific Loon,Gavia pacifica,1,Massachusetts,Essex,Plum Island--North End,42.8165016,-70.8199005,3/11/2012,obsr199226,0101000020E6100000575EF23F79B451C0DB90DA1F83684540
Bell's Vireo,Vireo bellii,1,Massachusetts,Dukes,"Gay Head, Martha's Vineyard",41.3466667,-70.8383333,10/23/2012,obsr171679,0101000020E610000075A9B640A7B551C05E8E0D935FAC4440
Tufted Duck,Aythya fuligula,1,Massachusetts,Bristol,Lake Hiawatha,41.9665834,-71.3233878,2/17/2012,obsr131563,0101000020E61000003A3BBE62B2D451C0A1ED3D01B9FB4440
Black-bellied Whistling-Duck,Dendrocygna autumnalis,1,Massachusetts,Middlesex,Great Meadows NWR--Concord Unit,42.4751409,-71.3295084,7/31/2012,obsr28538,0101000020E6100000777066AA16D551C0FA3EC16AD13C4540
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Norfolk,Stony Brook Wildlife Sanctuary (Mass Audubon),42.1081717,-71.3191637,10/12/2012,obsr182792,0101000020E61000008164952D6DD451C026EDFC91D80D4540
Painted Bunting,Passerina ciris,1,Massachusetts,Barnstable,"Pheasant Run, Eastham",41.8091445,-69.9716862,2/7/2012,obsr283658,0101000020E61000005EBE501B307E51C0809E060C92E74440
Black-bellied Whistling-Duck,Dendrocygna autumnalis,1,Massachusetts,Middlesex,Great Meadows NWR--Concord Unit,42.4751409,-71.3295084,8/8/2012,obsr305560,0101000020E6100000777066AA16D551C0FA3EC16AD13C4540
Black-bellied Whistling-Duck,Dendrocygna autumnalis,1,Massachusetts,Middlesex,Great Meadows NWR--Concord Unit,42.4751409,-71.3295084,7/3/2012,obsr28538,0101000020E6100000777066AA16D551C0FA3EC16AD13C4540
American White Pelican,Pelecanus erythrorhynchos,1,Massachusetts,Barnstable,"Fort Hill, Eastham",41.818792,-69.9644995,11/23/2012,obsr159915,0101000020E610000089601C5CBA7D51C0FC1C1F2DCEE84440
Black-bellied Whistling-Duck,Dendrocygna autumnalis,1,Massachusetts,Middlesex,Great Meadows NWR--Concord Unit,42.4751409,-71.3295084,8/20/2012,obsr407539,0101000020E6100000777066AA16D551C0FA3EC16AD13C4540
Townsend's Warbler,Setophaga townsendi,1,Massachusetts,Essex,Ipswich--142 County Road feeders,42.6641649,-70.8395197,1/2/2012,obsr165167,0101000020E610000041F6D5B0BAB551C05853FE5A03554540
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,"Summer St., Bridgewater, MA",41.9586181,-70.948417,12/2/2012,obsr134697,0101000020E61000001C7E37DDB2BC51C0456D76FFB3FA4440
Mountain Bluebird,Sialia currucoides,1,Massachusetts,Essex,Good Harbor Beach & Marsh,42.61992,-70.63346,11/12/2012,obsr192849,0101000020E6100000BFD4CF9B8AA851C07311DF89594F4540
Mountain Bluebird,Sialia currucoides,1,Massachusetts,Essex,Good Harbor Beach & Marsh,42.61992,-70.63346,11/11/2012,obsr222258,0101000020E6100000BFD4CF9B8AA851C07311DF89594F4540
Mountain Bluebird,Sialia currucoides,1,Massachusetts,Essex,Good Harbor Beach & Marsh,42.61992,-70.63346,11/13/2012,obsr21889,0101000020E6100000BFD4CF9B8AA851C07311DF89594F4540
Barnacle Goose,Branta leucopsis,1,Massachusetts,Essex,Artichoke Reservoir,42.8029894,-70.9312963,1/2/2012,obsr131080,0101000020E6100000B1D8CB5B9ABB51C070044E5BC8664540
Painted Bunting,Passerina ciris,1,Massachusetts,Barnstable,"Shore Rd., Eastham",41.809133,-69.9712908,2/19/2012,obsr184051,0101000020E6100000F739E3A0297E51C0A48E8EAB91E74440
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Bridgewater State Farm,41.9526126,-70.9480763,11/25/2012,obsr251972,0101000020E610000036A73748ADBC51C0F760AD35EFF94440
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Bridgewater State Farm,41.9526126,-70.9480763,11/22/2012,obsr290421,0101000020E610000036A73748ADBC51C0F760AD35EFF94440
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Bridgewater State Farm,41.9526126,-70.9480763,11/24/2012,obsr343551,0101000020E610000036A73748ADBC51C0F760AD35EFF94440
Townsend's Warbler,Setophaga townsendi,1,Massachusetts,Essex,"142 County Rd., Ipswich (home)",42.6646478,-70.8392515,1/12/2012,obsr52135,0101000020E61000009D67EC4BB6B551C0DE2DDA2D13554540
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Bridgewater State Farm,41.9526126,-70.9480763,12/23/2012,obsr669842,0101000020E610000036A73748ADBC51C0F760AD35EFF94440
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Bridgewater State Farm,41.9526126,-70.9480763,11/22/2012,obsr39559,0101000020E610000036A73748ADBC51C0F760AD35EFF94440
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Bridgewater State Farm,41.9526126,-70.9480763,11/24/2012,obsr430821,0101000020E610000036A73748ADBC51C0F760AD35EFF94440
Townsend's Warbler,Setophaga townsendi,1,Massachusetts,Essex,"142 County Rd., Ipswich (home)",42.6646478,-70.8392515,2/4/2012,obsr52135,0101000020E61000009D67EC4BB6B551C0DE2DDA2D13554540
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Bridgewater State Farm,41.9526126,-70.9480763,12/25/2012,obsr131182,0101000020E610000036A73748ADBC51C0F760AD35EFF94440
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Bridgewater State Farm,41.9526126,-70.9480763,11/21/2012,obsr340119,0101000020E610000036A73748ADBC51C0F760AD35EFF94440
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Bridgewater State Farm,41.9526126,-70.9480763,12/31/2012,obsr150797,0101000020E610000036A73748ADBC51C0F760AD35EFF94440
Black-bellied Whistling-Duck,Dendrocygna autumnalis,1,Massachusetts,Middlesex,Great Meadows NWR,42.4775035,-71.3324519,7/15/2012,obsr289345,0101000020E61000008E7F55E446D551C0DE1CAED51E3D4540
Pacific Loon,Gavia pacifica,1,Massachusetts,Barnstable,"Race Point Beach, Provincetown",42.0786041,-70.2249098,3/17/2012,obsr131741,0101000020E610000032E312EC648E51C06F6AFBB20F0A4540
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Bridgewater State Farm,41.9526126,-70.9480763,11/18/2012,obsr317316,0101000020E610000036A73748ADBC51C0F760AD35EFF94440
Barnacle Goose,Branta leucopsis,1,Massachusetts,Essex,Rogers St,42.7943588,-70.9380599,1/2/2012,obsr174402,0101000020E6100000190C642C09BC51C018A5958CAD654540
Brown Pelican,Pelecanus occidentalis,1,Massachusetts,Suffolk,Castle Island & Pleasure Bay,42.3360561,-71.0123205,6/12/2012,obsr44478,0101000020E61000008124ECDBC9C051C0878FE3E2032B4540
Say's Phoebe,Sayornis saya,1,Massachusetts,Essex,Parker River NWR,42.7639008,-70.8022995,10/5/2012,obsr41657,0101000020E6100000388600E058B351C0B2B15C80C7614540
Tufted Duck,Aythya fuligula,1,Massachusetts,Bristol,"Manchester Reservoir, Attleboro",41.9394567,-71.3285208,1/8/2012,obsr40647,0101000020E610000092031B7C06D551C00941FD1D40F84440
Tufted Duck,Aythya fuligula,1,Massachusetts,Bristol,Lake Hiawatha,41.9667118,-71.3239068,2/17/2012,obsr102818,0101000020E6100000EE3C96E3BAD451C022D45636BDFB4440
Barnacle Goose,Branta leucopsis,1,Massachusetts,Essex,Cherry Hill Reservoir,42.7811653,-70.9525394,1/1/2012,obsr18764,0101000020E6100000B2C9D067F6BC51C090227C39FD634540
Bridled Tern,Onychoprion anaethetus,1,Massachusetts,Nantucket,BBC Pelagic--25 Aug 2012-22,40.151599,-68.379176,8/25/2012,obsr53511,0101000020E610000066DB696B441851C09B8D959867134440
Bridled Tern,Onychoprion anaethetus,1,Massachusetts,Nantucket,BBC Pelagic--25 Aug 2012-22,40.151599,-68.379176,8/25/2012,obsr53511,0101000020E610000066DB696B441851C09B8D959867134440
Bridled Tern,Onychoprion anaethetus,1,Massachusetts,Nantucket,BBC Pelagic--25 Aug 2012-22,40.151599,-68.379176,8/25/2012,obsr182192,0101000020E610000066DB696B441851C09B8D959867134440
Bridled Tern,Onychoprion anaethetus,1,Massachusetts,Nantucket,BBC Pelagic--25 Aug 2012-22,40.151599,-68.379176,8/25/2012,obsr182192,0101000020E610000066DB696B441851C09B8D959867134440
Northern Lapwing,Vanellus vanellus,2,Massachusetts,Nantucket,Horse Farm Lookout at Hummock Pond,41.2602592,-70.1450229,11/22/2012,obsr156749,0101000020E6100000F32A210E488951C0D73D682C50A14440
Townsend's Warbler,Setophaga townsendi,1,Massachusetts,Essex,Jim Berry's yard,42.6652349,-70.8389854,2/22/2012,obsr210482,0101000020E610000093B4D1EFB1B551C034D4CD6A26554540
Ash-throated Flycatcher,Myiarchus cinerascens,1,Massachusetts,Norfolk,Squantum--Squaw Rock Park,42.3037217,-71.0116768,11/4/2012,obsr280538,0101000020E6100000CE870C50BFC051C0F24A485AE0264540
Pacific Loon,Gavia pacifica,1,Massachusetts,Essex,Plum Island--North End,42.8165016,-70.8199005,3/12/2012,obsr21889,0101000020E6100000575EF23F79B451C0DB90DA1F83684540
Pacific Loon,Gavia pacifica,1,Massachusetts,Essex,Plum Island--North End,42.8165016,-70.8199005,3/9/2012,obsr54366,0101000020E6100000575EF23F79B451C0DB90DA1F83684540
Black-bellied Whistling-Duck,Dendrocygna autumnalis,1,Massachusetts,Middlesex,Great Meadows NWR--Concord Unit,42.4751409,-71.3295084,7/15/2012,obsr213922,0101000020E6100000777066AA16D551C0FA3EC16AD13C4540
Black-bellied Whistling-Duck,Dendrocygna autumnalis,1,Massachusetts,Middlesex,Great Meadows NWR--Concord Unit,42.4751409,-71.3295084,8/11/2012,obsr330723,0101000020E6100000777066AA16D551C0FA3EC16AD13C4540
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Norfolk,Stony Brook Wildlife Sanctuary (Mass Audubon),42.1081717,-71.3191637,10/9/2012,obsr201422,0101000020E61000008164952D6DD451C026EDFC91D80D4540
American White Pelican,Pelecanus erythrorhynchos,1,Massachusetts,Barnstable,"Fort Hill, Eastham",41.818792,-69.9644995,11/17/2012,obsr54366,0101000020E610000089601C5CBA7D51C0FC1C1F2DCEE84440
Rufous Hummingbird,Selasphorus rufus,1,Massachusetts,Norfolk,Randolph,42.1626,-71.04119,7/29/2012,obsr284083,0101000020E610000006BB61DBA2C251C0302AA913D0144540
Townsend's Warbler,Setophaga townsendi,1,Massachusetts,Essex,"142 County Road, Ipswich",42.6650063,-70.8395232,1/14/2012,obsr28446,0101000020E6100000EE0E84BFBAB551C026112BED1E554540
Painted Bunting,Passerina ciris,1,Massachusetts,Barnstable,"shore road, eastham, ma",41.8093059,-69.9717541,2/10/2012,obsr182792,0101000020E610000040D01B38317E51C0DC7AF25597E74440
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,US-MA-Bridgewater-2-98 Cross St,41.953576,-70.983359,12/2/2012,obsr51325,0101000020E61000008B4E965AEFBE51C0102043C70EFA4440
Pacific Loon,Gavia pacifica,1,Massachusetts,Essex,Salisbury Beach State Reservation,42.8268013,-70.8180008,3/7/2012,obsr201802,0101000020E6100000840607205AB451C028E5FF9FD4694540
Townsend's Warbler,Setophaga townsendi,1,Massachusetts,Essex,"County Road, Ipswich, MA",42.6646398,-70.8392322,1/28/2012,obsr52356,0101000020E61000000230F9FAB5B551C05C4FBEEA12554540
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Summer Street fields,41.9588458,-70.9489011,11/18/2012,obsr224862,0101000020E6100000DCE8ADCBBABC51C017748C75BBFA4440
Mountain Bluebird,Sialia currucoides,1,Massachusetts,Essex,Good Harbor Beach & Marsh,42.61992,-70.63346,11/12/2012,obsr171203,0101000020E6100000BFD4CF9B8AA851C07311DF89594F4540
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Bridgewater State Farm,41.9526126,-70.9480763,12/13/2012,obsr295684,0101000020E610000036A73748ADBC51C0F760AD35EFF94440
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Bridgewater State Farm,41.9526126,-70.9480763,12/7/2012,obsr381645,0101000020E610000036A73748ADBC51C0F760AD35EFF94440
Pacific Loon,Gavia pacifica,1,Massachusetts,Barnstable,"Race Point Beach, Provincetown",42.0786041,-70.2249098,3/17/2012,obsr55625,0101000020E610000032E312EC648E51C06F6AFBB20F0A4540
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Bridgewater State Farm,41.9526126,-70.9480763,12/17/2012,obsr240864,0101000020E610000036A73748ADBC51C0F760AD35EFF94440
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Cumberland Farms,41.945,-70.879,11/12/2012,obsr101012,0101000020E6100000C74B378941B851C0295C8FC2F5F84440
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Cumberland Farms,41.945,-70.879,11/12/2012,obsr101012,0101000020E6100000C74B378941B851C0295C8FC2F5F84440
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Cumberland Farms,41.945,-70.879,11/12/2012,obsr306695,0101000020E6100000C74B378941B851C0295C8FC2F5F84440
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Cumberland Farms,41.945,-70.879,11/12/2012,obsr306695,0101000020E6100000C74B378941B851C0295C8FC2F5F84440
Tufted Duck,Aythya fuligula,1,Massachusetts,Bristol,Reservoir St North Attleboro,41.9663389,-71.3229417,2/14/2012,obsr222258,0101000020E6100000F000AA13ABD451C0222D3AFEB0FB4440
Curlew Sandpiper,Calidris ferruginea,1,Massachusetts,Barnstable,Cowyard Lane,41.6957955,-69.9512064,8/25/2012,obsr54366,0101000020E6100000BDEFCE90E07C51C01C9AB2D30FD94440
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Bridgewater - Correctional fields,41.9507157,-70.9426704,11/23/2012,obsr194724,0101000020E610000010BA3AB654BC51C09AA5530DB1F94440
Barnacle Goose,Branta leucopsis,1,Massachusetts,Essex,Cherry Hill Reservoir,42.7811653,-70.9525394,1/1/2012,obsr219298,0101000020E6100000B2C9D067F6BC51C090227C39FD634540
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,2nd field on right behind Bridgewater State Farm,41.9498281,-70.942169,12/31/2012,obsr350232,0101000020E61000008693347F4CBC51C0312999F793F94440
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Bridgewater - Correctional fields,41.9507157,-70.9426704,11/23/2012,obsr194724,0101000020E610000010BA3AB654BC51C09AA5530DB1F94440
American White Pelican,Pelecanus erythrorhynchos,1,Massachusetts,Barnstable,Wellfleet Bay Wildlife Sanctuary (Mass Audubon),41.8825315,-69.995712,11/10/2012,obsr127404,0101000020E6100000060FD3BEB97F51C04C18CDCAF6F04440
Northern Lapwing,Vanellus vanellus,2,Massachusetts,Nantucket,Horse Farm Lookout at Hummock Pond,41.2602592,-70.1450229,11/11/2012,obsr6618,0101000020E6100000F32A210E488951C0D73D682C50A14440
American White Pelican,Pelecanus erythrorhynchos,1,Massachusetts,Barnstable,Wellfleet Bay Wildlife Sanctuary (Mass Audubon),41.8825315,-69.995712,11/10/2012,obsr131741,0101000020E6100000060FD3BEB97F51C04C18CDCAF6F04440
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,"Summer St, Bridgewater - Lapwing",41.9561056,-70.9474862,11/23/2012,obsr52136,0101000020E6100000539A289DA3BC51C0E0C215AB61FA4440
American White Pelican,Pelecanus erythrorhynchos,1,Massachusetts,Barnstable,Wellfleet Bay Wildlife Sanctuary (Mass Audubon),41.8825315,-69.995712,11/6/2012,obsr132883,0101000020E6100000060FD3BEB97F51C04C18CDCAF6F04440
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,"summer street, bridgewater, ma",41.9584545,-70.9483955,11/17/2012,obsr182792,0101000020E61000001C0B0A83B2BC51C01E1A16A3AEFA4440
Pacific Loon,Gavia pacifica,1,Massachusetts,Essex,Plum Island--North End,42.8165016,-70.8199005,3/11/2012,obsr234282,0101000020E6100000575EF23F79B451C0DB90DA1F83684540
Tufted Duck,Aythya fuligula,1,Massachusetts,Bristol,Lake Hiawatha,41.9665834,-71.3233878,2/12/2012,obsr343081,0101000020E61000003A3BBE62B2D451C0A1ED3D01B9FB4440
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Plymouth,Bridgewater Corrections farm fields,41.9498044,-70.9424551,11/25/2012,obsr589431,0101000020E6100000B31C322F51BC51C067CCC93093F94440
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Norfolk,Stony Brook Wildlife Sanctuary (Mass Audubon),42.1081717,-71.3191637,10/12/2012,obsr39970,0101000020E61000008164952D6DD451C026EDFC91D80D4540
Black-bellied Whistling-Duck,Dendrocygna autumnalis,1,Massachusetts,Middlesex,Great Meadows NWR--Concord Unit,42.4751409,-71.3295084,8/12/2012,obsr127404,0101000020E6100000777066AA16D551C0FA3EC16AD13C4540
